"","FL.log2FoldChange","FS.log2FoldChange","LL.log2FoldChange","LS.log2FoldChange","RL.log2FoldChange","RS.log2FoldChange","SL.log2FoldChange","SS.log2FoldChange","YS.log2FoldChange"
"CAALFM_C305250CA",0.926796786877778,1.01126896341117,1.55061383319753,0.0471481792111284,0.826817903268134,-0.0340590991003015,1.04052936002897,1.52242149932783,-0.0342497827728691
"HGT5",0.756733863603695,0.664890270942884,2.42573278842865,0.645682371269324,0.916456136744925,0.378025557510715,0.625484595644863,-0.149376966998401,-0.0796539955178656
"CAALFM_C305280CA",-0.642069747850152,-0.489994129775439,-0.645652071573089,0.13874135953492,-0.857024031770256,-0.373256908599497,-0.579837840244523,-0.307642665934035,-0.0984511384164321
"CAALFM_C305290CA",-0.303343421040194,-1.08673534593246,0.19893334223476,-1.21709108617854,-0.470158381021422,-0.596750892857223,-0.419856086509585,-0.320671090161394,-0.0549407159469893
"CAALFM_C305300CA",-0.299168648958318,0.0201950024348709,-0.0633258198164403,-0.0360755054872845,-0.0990161946998858,0.0674264754284144,-0.171032410786762,-0.138944185087702,-0.0230152839694093
"USO6",0.0120394502176636,0.0512140317272631,-0.512372582874182,0.162832569602248,-0.119287244495502,0.365762656567705,-0.170728288997433,0.000472892539051514,0.148302874943491
"CAALFM_C305320WA",0.948023956086693,0.708103698591734,0.650826175930419,0.267910365842858,0.777111804840266,0.150303606799161,0.727765237274489,-0.0327668949269495,-0.0705988435877515
"CAALFM_C305330CA",0.0657733307222396,0.138097273629084,0.259103419498613,0.0216424873425957,0.0914258611065388,0.0576228050808048,-0.0791319144158015,0.16161481168515,-0.0166613038696646
"DIE2",-0.0558298430103041,-0.315953298970243,-0.394696351690694,-0.270287830272631,-0.222181869919009,-0.122188185857749,0.00831757243852047,-0.10890688939381,-0.401407912186486
"SMI1B",-0.194668417874307,-0.88887571651648,-0.0173446293968508,-0.755098569288155,-0.0997703160431196,-0.743034194670977,-0.153182595711055,-0.293550089003636,-0.137945271246682
"CAALFM_C305360CA",0.527117977865055,0.317992754585592,1.88612748945898,0.160000831670171,0.149857358486673,0.137957391411689,0.60791055664271,0.214761413970744,0.00760659881375789
"YST1",-0.828426669472125,-0.470667818504946,-1.7194251317355,-0.222424821660634,-0.699057894893972,-0.164660323304012,-0.712012336072834,-0.382876147067255,0.023399076846309
"CAALFM_C305380WA",-0.0900826810474701,-0.179742124588108,0.110519929795412,-0.279147532644103,0.0302272431114104,-0.227876319537935,-0.0149912261225233,-0.310782470442071,-0.629152296781544
"GPI1",0.250375503376113,0.0238658766639626,-0.0676632657859004,-0.0200923775037842,0.217207353229606,0.160838893465773,0.111209340873488,-0.05767576616484,0.000519531501926798
"CAALFM_C305400CA",0.136087882125049,0.426978854413218,-0.25167486257011,0.0829936961035803,-0.0190784204911334,0.423854871569889,0.0735319223772273,0.176505974298869,0.0510530946276333
"CAALFM_C305410WA",0.286338857642529,-0.0139014442218214,0.503882405429231,0.0217078384666875,0.313470138163883,0.176592976887498,0.435967710883897,0.353952826714869,0.0355004779301833
"CAALFM_C305420WA",0.0440523853954096,-0.110180673610059,0.16665183521924,-0.235567573704724,0.298989234660652,0.0907452080798074,0.154064301892839,0.141174287077504,-0.0126811841534519
"CAALFM_C305430WA",0.379804630054529,-0.0594128289654376,0.431506594739566,-0.161004620578504,0.152690343923928,-0.0386450410131933,0.213478599101775,0.307906529980105,0.0394595418606604
"CAALFM_C305440CA",-0.422841546864976,-0.340205150827994,-1.09097502455095,-0.429452014640058,-0.671151874375948,-0.26736740100939,-0.364522197209268,-0.135930084939758,0.0204171242781949
"CAALFM_C305450CA",0.951611304949731,0.328575282875401,0.977787535005522,0.60325693132068,0.333927210111818,1.2482523440111,1.62634875161383,1.84450414243553,0.0685464805996353
"CAALFM_C305460WA",-0.497193720248443,-0.142917662123709,-0.627860238801462,-0.00658602176484515,-0.121586446546509,0.00104144831235372,-0.361194347263181,-0.227597219746934,-0.0323541550255998
"TEA1",-0.294995530068564,-0.257633409547607,-0.156050610408458,-0.418499922500091,-0.291965321932314,-0.253863955353845,-0.1893840940192,-0.100839043171602,-0.0200812568861977
"tV(AAC)5",0.0343590865895242,0.0282112931315064,0.0848124334829579,0.0554460340301201,-0.17524428322979,-0.0758606205921017,-0.0482597761342894,-0.0728464825177471,-0.015279582037072
"tV(AAC)6",0.0320836523014395,0.0297851825489363,0.116059271932194,-0.0023684722661504,-0.00496554769612929,-0.00218411155613781,0.0196341174639826,-0.00273435640751354,-0.000322025285611884
"SNR6",0.217579819888686,0.116511974892308,0.00630939663016834,0.0621051461089529,-0.228296633076793,-0.120672260039794,0.0826067209732879,-0.014488246902115,0.00220082323898213
"CAALFM_C305510WA",0.120987249571556,0.0111285755807912,-0.0789220757686266,0.0740247631448912,0.30445717430478,0.330106206666451,0.134015307522355,0.246190494776337,0.247751378842383
"DNM1",-0.210465020915377,-0.42389905652741,-0.603265906746138,-0.202230934053118,-0.510515971461337,-0.106342938972314,-0.0471995294387816,-0.0504509255782223,0.0193190056297462
"OST1",0.088952448766788,-0.276499098829884,-0.119842626334023,-0.104623263109768,0.348293350616199,-0.0289789280335058,0.114747758990805,-0.176622626552812,-0.0742015787122655
"CAALFM_C305540CA",-0.358613442661433,0.235477211421475,-0.419233986904502,-0.0699661912444191,-0.332661197280504,-0.0478400865048383,-0.390894279518084,-0.134521006047764,-0.0265134298590092
"CAALFM_C305550CA",0.404924412755996,0.115844090205354,0.229649663607718,0.0906723345146253,0.165486890318352,0.0757294995951612,0.3347408871588,0.283866184073638,-0.0148522765703189
"PRE3",-0.0475535005752163,-0.230731561639624,0.0469845043842261,-0.11747356129647,0.0546937717076909,-0.148243421468089,0.0777685903057161,-0.129806300988138,-0.086433537416724
"QDR2",0.108491928932336,0.308269675134491,-0.451894015252139,0.0546110666012533,-0.474229163579983,-0.0533207095304902,0.0416545994600731,-0.179796066736967,0.0457604571637409
"GAP2",0.177734605226078,6.70484605281593,7.45518006522974,-0.0395580430765973,0.0921144094731505,0.0125508791870326,0.279485950054852,0.174616020019715,0.00474738997114441
"BAT22",-0.410941532293301,0.248569768644453,0.242585098742663,-0.0900837666020011,-0.120312864682148,-0.068236348825024,-0.183495391620549,-0.203309506567702,0.0180806044064391
"ATO6",0.0911796357776645,0.258369353096934,1.96424187802363,-0.0336985367044706,0.020242701385027,0.0268151956968732,0.0555329855409681,-0.0422955522194163,0.00617283608125469
"MNN14",0.184834178579249,0.653566083409107,-0.646687390017934,-0.617437847409093,-0.307361840299664,0.435751828532779,0.104179063810678,0.352546373213939,0.697416537731014
"ATO5",1.49601983592608,3.25263336706019,3.39592195590783,2.30347637625977,0.264541113183668,0.394046467071518,1.26422688154637,1.95436489993826,0.0241355312166136
"GTT1",0.215258037709785,0.121434180823015,5.85323998934987,-0.0894179493603734,-0.172037263766027,-0.134772541957072,0.174661459811936,0.0471030158695873,-0.0124230717159158
"CAALFM_C305640WA",0.11338556900724,0.369376971889804,-0.281095127839268,0.00368493623293044,-0.162161385097107,-0.0462328594490191,0.160277238167759,0.0300882441104305,0.00292102220514725
"YCK2",0.383913657236082,0.684411573374376,0.482827694519054,0.55449449175523,0.0234742976309709,0.245544838330848,0.298875464469168,0.368318533850024,0.201495030925532
"CAALFM_C305660CA",0.610063397540398,0.048489355474377,0.158639714788516,0.0564082802143184,-0.0160537917256988,0.0449859202084309,0.303366337496045,0.375288062356711,9.52316778443973e-05
"CAALFM_C305680WA",-0.22058437374675,-0.51465657040732,-0.0172284291651735,-0.500939446218634,-0.047765705542675,-0.721439360990787,-0.260286117134077,-0.600014183778086,-0.323037229829824
"CHS4",0.234070255414351,-0.154619501071652,0.333143756410516,0.0142466554406393,0.124259875179461,-0.112960993988757,0.221839683127267,-0.342667883364246,-0.0215830720317197
"RCT1",2.59812114070221,1.72714184926023,3.11735342855653,2.00997953163188,1.67176826121415,1.54171667422594,2.15606342998613,0.656730064401201,1.00655600816012
"KIP3",0.122389450484761,-0.28499908905897,0.148521131284909,-0.083878359234382,0.0548173945359282,-0.112910126991105,0.0816204474702024,0.0233779546239401,-0.017258553200802
"LAC1",-0.580680720673734,-0.663778142870846,-1.1325279284177,-0.450692936987045,-0.509188386656136,-0.515197723168096,-0.609210236371956,-0.620928334352911,-0.326361798942864
"SSN8",-0.0698266794830235,-0.289751971180301,0.153890849178093,0.0149506234784018,-0.0503635559238613,-0.020450777679622,0.0452175724849285,-0.11347559883222,-0.113283637198267
"CAALFM_C305750CA",1.12871566802237,0.884831299703546,3.16241438251967,0.408198121215466,0.183191544739419,0.0412718359406933,0.990209020592584,0.303262209874572,-0.0286691319527335
"CAALFM_C305760WA",-0.0378509479116783,-0.932370088119059,0.212728844003789,-0.629754118511542,0.14715853530396,-0.833381601221807,-0.125966024662287,-0.871846576531368,-0.53658647522674
"SAM50",-0.534795016140497,-0.573106128310236,-1.48818457172817,-0.478120691620945,-0.675836075524692,-0.269961213873096,-0.563671389576382,-0.380227004007325,-0.0627841881791555
"CRZ1",-0.146206927549778,-0.0243518954387954,-0.279379448444781,-0.0572713132159716,-0.485057265711289,-0.14914525510924,-0.133852634112256,-0.118313508838756,0.553799097620158
"CAALFM_C305790CA",0.220146564058979,-0.0715968547477041,0.211755914749655,-0.0741582786028452,0.335557387123469,-0.135909226108357,0.199313044100709,-0.090552174377596,0.0784704993128888
"CAALFM_C305800WA",-0.496378737607097,0.332085026670483,-1.29743881561967,0.337043446014255,-0.751345532416127,0.173085223493824,-0.438545912248995,0.184896414503038,0.394259039964696
"SKN1",2.18672227533455,2.1243155593127,2.4200879629679,2.12399938907679,2.62239037720325,2.72872049750845,2.21819907959707,1.78913565196272,0.434006670659745
"CAALFM_C305820WA",-0.561535010492782,-0.902683735416667,-2.44372124319899,-0.128641205987763,-4.57682947747769,-2.6386946600507,-0.713795977346566,-0.534417177850597,0.0452054298774167
"KRE6",-0.164390831368616,0.0350861716589269,-0.449296179383123,0.207986709079532,-0.196071425104886,0.522798157645848,-0.168089059768651,-0.388184256298479,0.118442248124732
"CAALFM_C305840WA",0.514223163275361,1.46693608356137,0.723787206210855,1.2814599659025,0.248349393982716,0.696345168799053,1.32820211342083,1.18845632469262,0.0423619054170361
"CAALFM_C305850WA",0.323680739765303,0.124643672326599,0.682512085801191,0.221320474433412,0.29485821059532,0.167109569749686,0.335417424842568,0.515809600858556,0.297500676786993
"CAALFM_C305860CA",-0.408410405477166,-0.253822174053664,-1.21060036120445,-0.0941030890818749,-0.562673919597097,-0.100121596151309,-0.565869831485423,-0.19132167359654,-0.0221388232140161
"UBP1",-0.27435357064778,-0.236508912442384,-0.806896934693108,-0.0557294400259324,-0.190915512943913,0.0661454050176279,-0.290686520181894,-0.146881281479311,0.00534636511359875
"CAALFM_C305880CA",-0.0684384540507245,0.0513146731846172,-0.101387065905979,0.0370747377539541,-0.0570207055245082,-0.0598687349880459,-0.176398652176678,-0.155406352131455,0.0225583112804063
"TRM12",-0.0633475775773882,0.0804836194437403,-0.290093070965699,0.0466951094313017,-0.372592476322091,-0.0791035880097713,-0.213270277287165,-0.109310346467821,-0.0183222800425227
"CAALFM_C305900WA",-0.597460164522315,-0.462145006340826,-0.0919387342924031,-0.574857462510605,-0.502943667733003,-0.650917825056623,-0.515403031068764,-0.674728290055147,-0.103429089405453
"ZCF35",0.529148433470135,0.303298330200282,0.598293708079799,0.299436901587912,0.27217872420391,0.30843278523006,0.384413633865127,0.00336336509666907,0.0750624240117845
"MRR1",-0.0555430744807167,-0.529369430236888,0.0389069432581472,-0.36891892943936,-0.094015107174658,-0.43707621022434,-0.222739652758533,-0.62267571066406,-0.0787780311449022
"CTA4",0.505332174735813,0.5641345332643,0.233788882038623,0.172424569100383,-0.00980988089592085,0.0579035130990602,0.148745823155129,-0.109092402250584,0.046132646059398
"CAALFM_C305940CA",-0.233655217941891,-0.294696490456383,-0.221439429654927,-0.0284698623547189,-0.0773076752097777,-0.196041332606793,-0.23668551528209,-0.123096874013854,0.0310182550843486
"CAALFM_C305950WA",-0.0678386784384664,-0.139680943399658,-0.0664532187032134,0.0634476051130669,0.111059889539691,0.166399137398396,0.0052144537728979,0.107335642669161,0.131491460061992
"ASE1",0.0623682181188235,-0.429177522844344,0.240955746985851,-0.49772316556335,0.00606222839176003,-0.26238628634356,0.0838532009341616,0.148479351842044,0.0110487341638696
"CAALFM_C305970CA",0.136272672455196,0.0191519360122971,0.308066031746929,-0.301697328308317,0.164379310435139,-0.249471630163468,0.0538633234955345,-0.183387399914153,-0.133043028819058
"FAA2",1.58819113037431,1.11172491957843,2.98915034471446,0.573595544725426,0.987296601121495,0.611756887124758,2.1212783532129,2.34060239495245,0.0037923904900324
"CAALFM_C305990CA",1.88339489275153,1.75404275792149,1.97356290280231,1.48217504056879,2.08916415181795,1.30731508368513,1.40881566581865,1.00676366866092,0.045451169832159
"AHR1",-0.0618303377061506,-0.369401039514545,-0.526160667117295,-0.315865865391817,0.0293032061148389,-0.0490698264791986,-0.103134735146231,-0.608640655595717,0.0572866412966725
"CAM1",-0.446080043031587,-0.531252947910832,-1.17832984580445,-0.414124732774981,-0.250389499579229,-0.185679529901058,-0.386073627097894,-0.364970140226482,-0.0134117104018719
"MNN9",-0.0534468290985599,-0.208387982424645,-0.0151718060704599,0.0515232722861122,0.200186227519852,-0.0591259734522127,-0.000512336867888473,-0.228779069617457,-0.0954142703930141
"NOG1",-0.601878575640974,0.368758730553259,-1.47382299312762,0.170796367463923,-0.885221035284807,0.207016277578946,-0.603789155267698,0.0464154393052224,0.0625323226729585
"CAALFM_C306040WA",0.969519532680648,1.35158757621264,2.30296990273989,0.706410576361091,0.789305383126071,0.244659575120205,0.33078523744226,0.274860513273212,0.0138188549153448
"CAALFM_C306050CA",-1.05698136783825,-1.37848108852519,-2.00859094142443,-0.525054249023602,-1.1532153590289,-0.593233280532459,-0.832154347409427,-0.588767957589889,-0.0539178967104773
"ELP3",-0.51767005532695,0.226554372856682,-1.17399780366997,0.120655255868328,-0.708919799248119,0.160983711802355,-0.463223093549927,0.062287928337405,0.130404610178072
"PBS2",0.0672380814995983,-0.149083433726596,0.250518926987523,-0.188429958455898,0.0960977231974251,-0.259977948136422,-0.0276647472882031,-0.276981680228537,-0.121453424347171
"REV3",0.246252775805396,0.233069786136564,0.605685852790707,0.0684729362294155,-0.051304193752342,0.0995255025851658,0.310592149239885,0.283168104309921,0.0395150209504061
"OCH1",0.330261426541734,0.036422487248395,0.310400937324895,-0.12100505221661,0.287938532681731,-0.321209923537012,0.38645157469566,0.159095616163799,-0.11151424015476
"DED1",-0.431297276991227,0.581258260563452,-1.3401501061725,0.190500672953605,-1.05072171405803,0.0788725702168792,-0.336841094692801,0.0542077100609188,0.0792698309291997
"CAALFM_C306110CA",0.120449735242274,0.88019132811938,0.285461599002855,0.519767978881196,0.329898460831537,0.458230801872123,0.148001780300945,0.392155467169563,0.423426425784931
"GDA1",-0.275094226431876,-0.27056430654976,-0.729353897496261,-0.201280829627302,-0.18659288948355,-0.143535749130532,-0.29686127240752,-0.10791525200363,-0.102191629066932
"CAALFM_C306140WA",0.692258059131356,1.10306609350111,0.642217817787456,0.651232493658056,0.29804626933087,0.94514300804096,0.326156385761071,1.09319409638839,0.675883841228895
"CAALFM_C306150WA",-0.00662477275873508,0.566120513250834,0.0408611512931066,0.234852459828211,0.00248603221778532,0.138208359695974,0.0674180174349628,0.0685092025317431,0.104052186286122
"CAALFM_C306160CA",-0.0265625562849972,-0.0984117801997029,-0.193570729411933,-0.0238257324336191,-0.0495117657193951,-0.0469948463473617,-0.0175365465720587,-0.0607939184701955,-0.00479346028483075
"CAALFM_C306170CA",-0.106941544725579,-0.120526617727437,-0.0759195312393554,-0.0406690375301916,-0.0070312535514329,-0.0574291336836936,-0.186270457419205,-0.0745846378430235,-0.006477592589293
"TSA1",0.119763705875524,0.0369408385020291,-0.303917217273254,0.00687402986335679,0.0746407879010522,-0.00992153441283608,-0.0258597450560165,-0.0379416853305135,-0.00269033412434045
"ALS6",0.411127744158805,0.566460476245144,0.334253811268593,0.422078975183636,0.23177750788786,0.692010019427422,0.462595517287258,0.237519820974855,0.0934743716278508
"MMS21",-0.0165939692886148,-0.308489322128886,-0.0651292476346535,-0.215085475528645,-0.10365112661404,-0.0694174583370339,-0.0160347412225791,-0.0523576607485164,0.0537424763406928
"MUB1",0.0889334185585059,0.0461349261200237,0.229564039442481,0.0111023321244406,0.252379468983519,-0.0786839478950793,0.0759248543157822,-0.00732687989977841,0.0487816470536598
"OAC1",-0.293413967259071,2.04252308226778,-0.679193106593102,-0.0541730972812327,0.038120350144727,0.0632047293966232,-0.0660766891909893,-0.0249800340077442,-0.0032380609548748
"CYM1",-0.717898970912169,-0.0411519387191981,-1.25621189240771,-0.178106344616173,-0.915471090923691,-0.151929174497177,-0.428852505255989,-0.15426239254143,0.017616156837673
"CAALFM_C306240CA",-0.483146812086452,-0.915206694743338,-0.676368193108568,-0.498483768449185,-0.268463894302501,-0.552846813847176,-0.401391109002832,-0.619306575335982,-0.0663548921859825
"ERV25",0.231785767997315,-0.308805378093939,0.0198798245152845,0.0468162796178419,0.459021715940381,-0.0123779978583735,0.21528142972427,-0.00900154646465001,-0.0898856310733797
"CAALFM_C306260CA",-0.0259812482729581,0.160283727777872,-0.00660978292469894,0.241360824127374,0.0457759912872317,0.223874711965834,-0.0638733167390971,0.0025192935771466,0.114660409240327
"CAALFM_C306270CA",0.304995762902398,0.25552391468945,0.245985216987917,0.207592544981449,0.174610666188991,0.176829840488027,0.218775162203623,0.280821801818968,0.0360673966690503
"CAALFM_C306280WA",0.381572469631951,0.183407807643056,0.118318023115514,0.144877168272815,0.226038008631508,0.0885477120162601,0.244305355725932,0.0759031896064715,-0.0018150987090042
"CAALFM_C306290WA",0.45950664840342,0.00304286034569239,1.00762229239231,-0.0234986604708443,0.540410646874792,-0.0868170394506109,0.442665793398047,0.474836361166047,-0.0215393715406793
"DOT1",-0.0281838720712462,-0.284518577080156,-0.191054539795856,0.100265725169513,-0.148346387578042,0.052208923770247,0.0472132660926572,0.174207072220808,0.085211719471336
"ISW2",-0.220250783356001,-0.155166308748858,-0.546242965530405,-0.158329878189162,-0.156009972778817,-0.0804430682402747,-0.220979045184435,-0.186926194251498,-0.0496822885634433
"ALS7",0.119306369022278,0.130826847159677,0.248012496609691,-0.242662264286141,-0.115504831322705,-0.334164725270716,0.190740371344425,-0.153786909930573,-0.420678031693834
"TSA1B",-0.064830654408518,-0.101623154784308,-0.272672305884514,-0.114312978684285,0.000156085332556885,-0.0297060670273631,0.000850159547724179,-0.0659929274549059,-0.009989663914418
"HNT2",-0.0697749269746488,0.163882335856116,0.282109430591497,0.12959790493493,0.319981163658897,0.0208607787903529,-0.119509213336555,-0.492447366482328,-0.0651230026210566
"CAALFM_C306350WA",-0.0729434149768245,-0.00429823354898119,-0.132103304583581,0.0178508778977615,-0.0221692051916036,0.0513083436863975,-0.0738322162327589,0.000992280522452948,-0.00603216954160592
"CYP5",0.149832527597045,-0.066685501010653,0.27572937763369,0.0843101564583738,0.510848457071129,0.0919646266174432,0.135375910018659,0.0321073052378023,-0.00849175883031238
"CAALFM_C306370CA",-0.20652886857791,0.486309432475181,-0.695012022003438,0.255955241040805,-0.270595550634704,0.172629249347449,-0.185430542051384,0.0883614805851744,0.0217695498019816
"NSA2",0.101779603304336,0.145443160183039,-0.0303544268075249,0.0526744602571154,-0.0100748786551979,0.0429819273373759,0.0805061470459625,0.0259565010705306,0.00353884800394747
"CAALFM_C306390WA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAALFM_C306400CA",0.322209616035303,0.212146965193068,0.610332625952754,0.0239022786365452,0.517954798233631,0.0346154391453981,0.172877954002853,-0.612408158690009,-0.0275473588522855
"CAALFM_C306410CA",0.0819670833003317,-0.124671565705123,0.188785095072419,-0.178274871285169,0.330392738511012,-0.0898043139608045,0.00583597409889277,-0.330514134881157,-0.174709514354639
"CAALFM_C306420CA",-0.310882580617033,0.264961382532179,-0.491233909736477,0.0246515010867425,-0.39311566227579,-0.101195244073995,-0.350793140331094,-0.214248681142971,0.0220885656861795
"APN1",-0.306625361624426,-0.641239303469877,-0.106586901605092,-0.343599422429908,-0.170761739350859,-0.288306787744337,-0.256028151840019,-0.444294618126209,-0.167477192194416
"CAALFM_C306440WA",-0.118367380195122,0.190697649970922,-0.327603905714874,0.0548216711000268,-0.288424518490145,0.0154354157801559,-0.213066976922779,-0.0464932679878859,0.0974527520888325
"GLG2",4.03465665563536,3.53703853463799,4.54183449095268,2.59026784630133,2.20779893782142,1.09534600128526,4.10951435762567,3.66664431522587,0.0495850979348613
"tH(GUG)3",-0.0383364921357705,-0.144351108043617,0.0105134235930765,-0.1690681167054,-0.0817433943193936,-0.0879085362101906,-0.0196581766433129,-1.01039201167553,-0.0477066238642516
"AAF1",0.693898378621095,0.497189422560215,0.529443898218562,0.250322963225398,0.0650043923309231,-0.36464477329926,0.321307868589662,-0.0380331743628917,0.0445237279669542
"ECM15",-0.332162889478748,1.07457823085915,0.205134312322795,0.3697624668879,0.304633088188049,0.318154160874153,-0.14972542917886,0.0088496434537738,0.10404600204714
"CAALFM_C306490WA",2.67709531777112,0.770484208493887,2.86062774091323,0.963681078874401,1.84091248102681,0.850953001721351,3.3046833601376,3.02188191451873,-0.0120502510428735
"UBA1",-0.0657451017379803,-0.168890840456786,-0.11016523887675,-0.103029045724659,-0.00917749197309647,0.10037037747677,-0.0399489468365427,-0.142213178826682,-0.0201713956609833
"HST6",0.408564023264103,0.308127847254661,-0.217735064751175,0.751249660509773,-0.175268954735378,0.548334300294556,0.541593164878218,1.3377105700868,0.0285185361536701
"CAALFM_C306520CA",0.243920325321933,1.04911749456141,0.383373689900742,1.09507039650858,-0.281832956214951,0.730374836601612,0.123617880377133,0.569291403455694,0.0543534173939232
"CAALFM_C306530WA",0.129787363048544,0.983683597331409,0.0986154925199454,1.02121406929752,-0.0972909757587714,0.747828028352152,0.0519062313583582,0.551905052824009,-0.00370203113874333
"CAALFM_C306540CA",-0.784518281638483,-0.575072616427493,-1.39013097992968,-0.2402105823353,-0.972491792880654,-0.118455215753398,-0.532135872365125,-0.232053794956109,0.0134849511889389
"CAALFM_C306550CA",-0.268124299396801,-0.457606609674365,-0.062070012346515,-0.568484985066368,-0.0243695108707176,-0.324775738844528,-0.0961911235291562,-0.206804834212739,-0.0610455245779925
"CAALFM_C306560WA",0.695784760300454,2.02630422274974,1.35701840425147,0.641989849907155,0.687832327737209,0.134334347006009,0.500080746686694,0.533422253889155,0.0385553482121434
"OPI3",-0.00608763518296893,-0.158404164430285,0.0959639444352281,0.195951748867712,0.320899625076283,-0.0562435189650976,-0.122763979947301,-0.438588828653278,-0.526951284299776
"JEN1",0.17187901191126,-0.0325360883449854,7.77984437699202,-0.0253768130908521,0.000331908629909598,-0.0140495244318167,3.7378489228392,0.173951562245172,0.00312299864524836
"LYS9",-0.929852550155417,0.752165442623971,0.0134524792046601,0.281373779432655,-0.0737460686867871,0.397050161026219,-0.658728219455521,-0.371020985739957,-0.0304341978811356
"CAALFM_C306600CA",-0.274479568516384,0.132516828677713,-0.609077281011926,0.00359494193751077,-0.389319010601359,0.161159725349804,-0.186814469627039,0.192912644309154,0.0748259734243849
"CAALFM_C306610WA",-0.0911377577129326,-0.372471044213557,-0.0425124855632421,-0.297792142309789,-0.159096911294075,-0.463379273896061,-0.00275198628561799,0.255427069395646,0.108790709383776
"FUN31",-0.358555586900744,-0.0986305122150807,0.013042361117077,0.0332836302907392,-0.729500588397567,-0.229657032106699,-0.316889370966709,-0.00100613574479798,0.110506771149465
"CAALFM_C306630WA",0.275943310052464,0.309583805636727,0.378808790978801,0.220448451437233,0.12446539681991,0.406940663439502,0.258851348165693,0.736611909340704,0.480101642248788
"CAALFM_C306640WA",0.289676865933382,-0.0460077423238707,0.624536581842214,0.109116796543061,0.303402894075816,0.0128837040975652,0.320875450309061,0.334249157315791,0.0743762359812037
"TAF60",-0.264992341588928,-0.532016789348951,-0.319204674445916,-0.387347619142645,-0.188834197164043,-0.260252609575973,-0.163677371882184,-0.0867029150005702,-0.0650102332603247
"CAALFM_C306660CA",2.04644532945358,0.491773334356546,2.76747112525907,0.529460988912416,1.34536243608744,0.202016838702898,1.29383321613108,0.144300540394877,-0.00834343988913503
"CAALFM_C306670CA",2.41627653301354,1.88446917643547,3.07291403046684,2.02671105406503,2.84522033092223,1.1035661176502,2.40539245487743,1.79930726118671,0.041463710220605
"CAALFM_C306680CA",0.249242724474908,0.247231698278345,0.511917472346623,0.0231350437685998,0.288101259978645,0.249988619306331,0.214431469265784,0.0188753003288237,0.347512865107182
"CAALFM_C306690CA",0.539496904333597,0.271273793478662,0.601990942306897,0.185038796706622,0.726262110117706,0.308602062178371,0.551792033421498,0.125676222334242,0.0401828333526582
"CAALFM_C306700CA",-0.297543630240848,-0.466495615050773,-1.19731774775798,-0.229641511535714,-0.889899053438877,-0.272595886586892,-0.693306133734909,-0.459046564585579,-0.00908117069906154
"CAALFM_C306710WA",0.677617113887811,0.539328105771019,0.973057718615494,0.216781926502168,0.676377892526183,0.122521608472046,0.536946927431565,0.184804251394628,-0.0155405421587614
"PRP5",-0.00643270803394365,0.362138350472854,-0.573953104572208,0.210213921573498,-0.303885556798075,0.199431946328804,-0.179927253668273,0.0887557268814272,0.0687842816165592
"CAALFM_C306730WA",1.06160894940082,0.188748626939054,1.82839215432336,0.195655831138087,0.746648815885545,0.0682415850480894,1.44510296693564,1.42217005137925,-0.0314367881942057
"CAALFM_C306740WA",-0.507969003593812,-0.353715829878376,-0.636853439492783,-0.230904392925387,-0.385374436328396,-0.148059558228797,-0.401947868018966,-0.224946413443658,0.00366887236472221
"CAALFM_C306750WA",-0.166108465662333,-0.474530319114797,-0.384546891204446,-0.416716254915149,0.126936909753468,-0.480248447573211,-0.230545876270514,-0.6852115502217,-0.690310533095468
"CAALFM_C306760WA",-0.840655821089909,-0.0341006712211461,-2.09028894258941,-0.154592145968409,-1.17678547261463,-0.0965466136299989,-0.952867945894199,-0.284471423328978,-0.0163293729103179
"SLU7",0.061761224549981,0.448566384096625,-0.411170618857677,0.377202473108148,-0.0842053476082943,0.524730228617259,-0.122041086136013,0.577673452707445,0.438637872117722
"SLF1",-0.0195787351880528,-0.078036211495504,-0.0660364600703821,-0.166166228988814,0.0456044428010739,-0.0101051436715114,-0.0595284358778531,-0.0825719143870168,-0.0514275851863495
"TRY6",1.89570934120186,6.22323961727019,1.29255986250153,1.82498383633177,0.376517351657864,5.980841355251,1.50887638596545,3.67442882461646,0.0413176185793978
"CAALFM_C306800CA",-0.137353433787794,-0.215290024531532,-0.217593710388432,-0.0495338301297945,-0.0543781430460729,-0.00581988178066075,-0.156913974407314,-0.0525966170640232,-0.0177381285892518
"CAALFM_C306810WA",0.187662210760696,-0.173550097657508,0.235459698153184,0.0300927367443525,0.138186415885622,0.168449935307624,0.253449959486751,0.202945499977861,0.0633554834458557
"CAALFM_C306820CA",-0.119133448407457,-0.0445296257033317,-0.0133309140180848,-0.218650677166258,-0.0978190520192632,-0.17557584591944,-0.0445987912309493,0.12912474909457,0.224903024555452
"CAALFM_C306830CA",-0.281591132204769,0.0452901642442428,-0.779860611423716,0.104344037678654,-0.247723624722106,0.218417577467548,-0.244339893880056,0.101966828702669,0.0999831878137635
"tW(CCA)2",-0.228199498362594,-0.098724946784234,-1.48833044533876,-0.197703952098008,-0.308033361555916,-0.195746544811916,-0.235840530621669,-2.22889490536728,-0.0194807652794636
"FCR1",0.758425169589826,-0.786382921558619,0.45901494139381,-0.257515138666676,-0.975825954683663,-0.633381144234265,0.81115076940163,0.287188583614512,0.0117900040685589
